"com","id_noeud","POPULATION"
"57754","74466",116
"57524","142837",110
"57353","173761",83
"57397","182690",106
"57183","182694",190
"57175","167631",230
"57344","47367",678
"57333","142582",869
"57280","142586",395
"57566","213691",2424
"57169","220277",492
"67515","97300",545
"67161","23686",393
"67279","33172",238
"67145","102950",253
"67553","118720",312
"67406","145947",266
"67312","102480",413
"67236","37314",586
"67038","163391",277
"22381","178994",367
"22028","113578",882
"14415","128454",50
"16072","57974",509
"14627","152222",447
"14283","97647",226
"14498","197461",249
"14206","44737",305
"61316","113496",121
"61291","89241",83
"61152","68810",89
"61180","173174",110
"61351","222240",140
"61307","180248",239
"61010","170598",106
"61477","192523",148
"27556","201936",51
"27096","200777",356
"27144","65815",264
"78565","167309",322
"78475","167312",364
"78415","199594",529
"78196","204649",317
"78233","208960",2792
"78007","202309",1139
"19049","199511",679
"77438","201854",6296
"77234","104778",683
"77443","59221",379
"77270","54172",862
"77225","127916",326
"77043","154270",390
"02281","121762",263
"02777","121756",159
"02458","71267",836
"51304","161334",162
"51045","212868",110
"51273","109712",88
"51239","80906",119
"51049","56919",603
"51603","165867",176
"51087","10194",215
"51227","10198",470
"51538","111321",121
"51208","26318",113
"55446","36487",93
"55555","215884",29
"55127","12056",34
"55528","89452",55
"55460","93957",148
"54019","33831",84
"54248","33833",94
"54343","33834",178
"54160","171117",413
"54031","172090",267
"54569","64434",195
"54059","64426",781
"54095","174300",42
"54577","159864",144
"54276","102664",802
"57228","20869",179
"57436","83133",140
"57440","220771",145
"54070","102650",155
"57002","220772",74
"57485","23187",135
"57265","185069",54
"57595","153068",60
"57713","183058",257
"57721","177104",372
"67373","16584",318
"67129","143592",589
"57168","91269",618
"67444","87465",127
"67035","33360",417
"67033","176991",615
"22324","209314",1364
"22111","71429",444
"14127","21292",482
"50028","187114",96
"14602","180121",269
"14756","166132",214
"14656","171100",1042
"14080","9210",105
"14183","9206",99
"14510","124648",51
"14013","129147",32
"14360","13195",191
"14467","152226",325
"14742","186861",66
"14729","16365",217
"14381","14059",65
"61054","144680",239
"61018","205189",62
"27530","201937",89
"27289","201849",170
"27047","213749",309
"27402","205283",63
"27678","208343",1041
"27560","18583",255
"27111","42974",197
"27400","126610",341
"27429","126601",155
"78354","17143",5943
"78234","211172",135
"78033","209284",1154
"78123","114962",15102
"78396","210878",6365
"93030","100405",10216
"77376","72646",811
"77276","213673",2730
"77369","101755",696
"77084","160728",1107
"77440","159525",1095
"77388","186424",829
"77117","102715",828
"02701","91022",687
"02800","222590",327
"02518","34531",282
"51639","195053",51
"51560","211261",107
"51387","80919",309
"51469","109554",108
"51509","108469",286
"51549","26352",109
"55269","113883",88
"55312","113736",169
"55448","89606",55
"55530","23740",88
"54317","156102",125
"54279","108747",942
"54387","93082",136
"54464","102721",107
"54001","104731",304
"54126","71052",229
"57525","166683",59
"57225","166603",140
"57292","102607",22
"57130","96052",78
"57247","149267",103
"57281","170714",286
"57059","94198",62
"57580","161930",180
"57133","92314",123
"57753","172555",63
"57759","79966",64
"57081","45860",121
"57098","172562",278
"57053","169401",121
"57470","221902",8
"57410","99267",134
"57417","66676",69
"67091","154446",324
"57703","216092",262
"67134","20157",196
"67071","146234",438
"67454","19350",438
"67441","69828",318
"67449","123706",2212
"50214","187959",273
"50050","215667",127
"14505","167484",150
"14002","13141",189
"14404","13171",114
"14703","207365",367
"14248","160316",220
"14455","187539",264
"14276","53290",359
"14433","204720",159
"14450","203458",189
"14368","175695",294
"63435","8301",252
"27345","63324",215
"27063","210797",211
"27238","118292",1206
"27132","174966",817
"27602","12584",5167
"27017","202140",1097
"27158","42975",696
"27465","83308",396
"27231","68761",399
"78246","209623",993
"78609","196910",964
"95323","219305",16300
"95492","202818",68
"77332","12326",278
"77525","204270",364
"77364","61156",262
"77077","149836",947
"77309","214433",1684
"02653","91008",481
"02098","164713",383
"02515","170727",69
"51142","118438",362
"51643","67571",585
"51251","104118",176
"51196","164957",880
"51438","144580",76
"51537","191788",182
"55506","51510",35
"55411","48342",88
"55064","130555",132
"55444","160940",178
"55487","164227",92
"54087","24331",134
"54564","142824",156
"54275","24375",227
"54594","167632",136
"54435","168056",370
"57532","128906",258
"57737","29404",38
"57236","55775",68
"57719","185650",83
"57107","96054",106
"57138","102605",70
"57004","94197",83
"57539","170715",52
"57174","147230",86
"57587","174231",230
"57501","182583",39
"57478","136783",72
"57723","174074",291
"57248","105670",96
"67009","22323",418
"67047","132911",158
"67070","215738",281
"67401","167776",317
"67483","94089",253
"67002","220475",398
"67522","220489",550
"67381","113378",342
"67198","178609",116
"67559","88739",237
"67126","140504",308
"67044","178380",279
"67358","24213",816
"67141","158651",576
"67235","14191",422
"14596","108926",212
"14389","150443",263
"14056","93542",298
"14412","93530",66
"14483","206805",190
"14145","7311",471
"14310","220488",746
"14099","111969",294
"27239","198108",416
"27516","47563",862
"27173","214969",119
"27040","204462",431
"27650","210824",441
"27446","199928",511
"27057","55043",276
"27200","23918",161
"27611","89502",328
"27501","201056",275
"27358","126600",565
"27612","29273",356
"78320","157837",424
"78391","209220",393
"78437","209221",658
"78329","10967",823
"78317","210767",837
"78416","10969",338
"95253","198288",480
"95170","78783",576
"95445","112634",683
"95430","112635",3414
"95353","112636",1713
"95316","79258",249
"95493","198366",144
"95509","94426",3305
"95144","122287",75
"95675","122341",787
"95154","3656",321
"77392","199981",706
"77273","52064",553
"77430","111795",5918
"77205","143308",159
"77380","183128",318
"77490","142043",739
"77204","155936",209
"02137","59656",125
"02781","154011",450
"02292","221287",1176
"02166","186020",353
"02347","186025",463
"02051","37857",385
"02645","91749",226
"51346","111826",1187
"51396","193323",158
"51119","153533",512
"51392","198190",204
"51003","151351",263
"51301","185055",122
"51587","47146",260
"51205","52984",262
"51498","131953",64
"51079","104368",938
"51452","9418",34
"55038","182842",37
"55347","130553",389
"55449","58509",294
"55540","31228",45
"55360","194433",107
"55157","187615",60
"55243","190129",182
"55507","89444",239
"54166","167635",37
"54453","24376",169
"57030","42835",541
"57147","56251",313
"57553","56250",643
"57547","42823",716
"57146","65417",685
"57116","31928",125
"57037","126527",262
"57220","110411",119
"57726","141718",387
"57007","141719",116
"57430","31909",301
"57662","49720",103
"57105","25079",154
"57394","122748",300
"57178","149284",392
"57573","136781",114
"57267","24281",861
"67088","32710",367
"67072","32706",673
"67385","32711",253
"57658","97126",1080
"57489","206715",279
"67341","62660",364
"67394","221289",275
"67012","12732",688
"67466","34017",509
"67113","78582",446
"67308","111472",702
"50573","180876",193
"14607","30724",166
"14373","96603",267
"14037","120121",494
"14721","16132",519
"14034","176324",538
"14249","142945",1438
"14538","100718",833
"14158","27132",507
"14387","186762",319
"14527","212955",330
"27460","115392",189
"27290","133753",842
"27642","151012",371
"27224","184643",500
"27212","204809",114
"27055","60884",309
"27118","114767",639
"27517","203172",1821
"27477","133458",706
"27588","200076",1009
"27644","206918",554
"27072","204928",743
"27331","212851",455
"95462","205261",309
"95046","60798",138
"95379","200881",201
"95438","155095",140
"95282","65528",176
"95259","198339",86
"95483","162783",563
"95611","205777",24
"95258","152418",369
"95304","197289",253
"95308","145060",610
"95452","197050",819
"95055","26962",450
"60172","221647",3821
"60683","193584",386
"60224","136295",148
"60554","71110",466
"60448","132369",367
"60656","71240",247
"02512","59641",272
"02258","182410",401
"02375","154912",166
"02496","189260",119
"02085","10546",1012
"02655","111348",128
"51012","192450",76
"51309","91914",113
"51048","100865",175
"51038","40962",181
"51173","7584",113
"51488","25200",300
"51061","129291",126
"51491","215467",100
"55202","70223",164
"55082","150327",45
"55276","171799",194
"55121","194432",117
"55473","194435",126
"55429","63926",43
"55311","42539",33
"54535","54993",214
"57162","79998",824
"57552","71033",654
"57351","220257",1085
"57140","166331",570
"57454","102681",1174
"57627","43136",306
"57055","126599",521
"57392","102012",313
"57718","29222",249
"57190","114440",364
"57217","105425",932
"57686","133791",245
"57014","157821",386
"57263","223955",684
"57571","92382",1159
"57581","117627",348
"57083","8879",1160
"57477","107613",1653
"57577","153903",367
"67416","166657",476
"67074","69029",704
"67344","124042",327
"67479","124043",643
"67221","81957",284
"67104","26677",877
"67451","98684",1473
"67261","158533",2257
"50007","66991",252
"50232","35975",456
"50423","95021",218
"50002","220207",4072
"14506","28000",218
"14050","99227",171
"14661","177600",136
"14336","59818",484
"14684","177601",241
"14454","137502",1354
"14181","217819",4807
"14036","160446",148
"14134","185397",197
"14474","148482",236
"14743","128679",115
"14541","113895",106
"14270","183405",446
"27021","79273",311
"27459","210520",75
"27252","214960",339
"27334","79271",103
"27042","206773",60
"27248","199907",216
"27418","38473",126
"27527","207627",205
"27592","200591",252
"27125","192750",666
"27318","151158",284
"27482","114235",154
"27192","201870",581
"27127","194510",659
"27692","175068",185
"27456","203773",750
"27249","199255",1094
"27403","118688",232
"27022","204519",5491
"27097","205047",640
"27473","133461",937
"95119","204222",317
"60293","85320",365
"60144","213476",164
"60421","160902",405
"60422","215153",194
"60261","209404",517
"60079","199871",1041
"60190","151234",304
"60031","91487",280
"02718","184692",127
"02749","174194",240
"02662","115407",289
"02449","56747",78
"02806","174239",262
"02241","129012",119
"02794","90706",194
"02713","177779",285
"51225","192611",316
"51375","199876",259
"51532","192677",536
"51152","192470",566
"51629","192473",876
"51317","215465",54
"51659","215468",46
"51341","146821",35
"51519","161191",37
"55379","70798",78
"55068","31484",107
"55419","159559",174
"55257","86327",53
"55042","147535",464
"55361","111938",124
"55236","43845",948
"55055","117981",19
"55439","40655",95
"55579","40656",114
"55400","112276",51
"54440","175625",105
"54103","191391",237
"57480","181215",21831
"57467","137624",299
"57510","152744",1017
"57649","190345",442
"57575","188080",1355
"57432","121448",197
"57085","50221",376
"57048","114456",74
"57714","118271",420
"57690","188847",3255
"57514","2789",1185
"57197","149221",492
"57264","2725",404
"57348","31956",723
"57499","63790",1403
"57584","130590",580
"57535","205557",1505
"57513","224058",144
"57294","166814",222
"57301","222614",304
"57661","8797",179
"67353","73390",238
"50552","113690",345
"14716","43095",229
"14236","211543",476
"14346","93905",671
"14159","33340",219
"14205","222862",209
"14109","190011",473
